"","MTV HD"
"","Cinemax"
"","ShopHQ HDTV"
"","Fox Sports South"
"","INDEMAND 07"
"","Flix"
"","STARZ KIDS HD"
"","STARZ BLACK HD"
"","Action Max WHD"
"","The Tennis Channel"
"","Encore West HD"
"","Travel Channel HD"
"PBS","WYES Create"
"","WFAA2 "
"","MC 70'S"
"","W55BJ"
"","Deerfield City Ch 1"
"FOX","K11TW"
"","Altitude Sports & Entertainment (Colorado)"
"NBC","KPVI HDTV"
"FOX","KLSR HDTV"
"","KFTR-DIENCP"
"","KNBC WTHR-DIENCP"
"","HBO ON DEMAND ST-RT"
"","SDV INSPIRATIONAL NET"
"","SDV-HALLMARK CH HD"
"","USAHD"
"","SDV-VH1 HD"
"","ROCK"
"","NHL ICE2"
"NBC","KNDU"
"AZTECA","KFFV Azteca America 44"
"","Community Info"
"","CITY/COMMUNITY"
"","HD-MoreMAX W"
"","SHO Series A-D"
"getTV","KATU GetTV"
"","SHO Series HD S-Z"
"","E! Entertainment Television (East)"
"MNT","WMYD"
"","Showtime HDTV On Demand"
"","Encore HDTV (East)"
"","Showtime On Demand"
"","ENCORE ACTION HD"
"","Palladia HD"
"","E! HD"
"","Classic Country"
"CBC","MCTV-2 Mid-Canada Television"
"","TBN HDTV"
"","Encore HD On Demand"
"","SHOWBEYOND HD"
"","RETRO-PLEX"
"","JEWERLY TV HD"
"","DE PELICULA"
"","WILLOW TV"
"","EDUAC"
"","Reach Customers"
"","HBO Zone E HD"
"","AHCHD"
"FOX","WXMI"
"FOX","WACH HDTV"
"","Charter Main Street - Janesville (20)"
"","MSU Programming"
"","Fox Sports Midwest 24/7 HDTV (Kansas City)"
"IND","WBAY Stormcenter 2 24/7"
"","iNDEMAND 6 Digital"
"","ENCORE ACTION HD-E"
"","FOX SPORTS DIGITAL ATLANTIC"
""," Destination America HD"
"","WTVF NASHVILLE (CBS) HD"
"CBS","KMTV"
"","Deerfield City Ch 2"
"","Governmental Access"
"PBS","KTSC HDTV"
"","CW Plus (Mountain)"
"","HALLMARK"
"","FX-DI"
"","SDV LIFETIME REAL WOMEN"
"","SDV TVK24"
"","SDV-PALLADIA HD"
"","CBS SPORTS NET HD-DI"
"","CAD_PREM_PORTAL"
"","Banda Max"
"","HD-WEATHER CHANNEL"
"","SHEXH"
"","KGPE CBS LIV-SD"
"","Black Entertainment Television (East)"
"","Hallmark Movies and Mysteries"
"","Star India Plus"
"","BBC America"
"","CMT SD"
"","Music Free"
"PBS","MHz Worldview"
"PBS","UNC-KD"
"","HDNet"
"CW","WCCB"
"","AP"
"","Bravo-HD"
"","Encore Westerns"
"MNT","WATL HDTV"
"","XTX-2"
"","Korean Television Network KTN"
"","EPIX West HD"
"ABC","WSIL"
"","UW-Whitewater/UWWTV"
"PBS","KSMQDT"
"","Nicholls State University"
"","ESPN CLASSIC SPORTS"
"","SUNDANCE"
"","SHOWTIME 2 EAST"
"","SHOWTIME NEXT"
"CBS","WHNT HDTV"
"","ANTENNA TV"
"FOX","KXPI"
"","HBO on Demand"
"","HALLMARK MOVIE & MYSTERIES HD-DI"
"","SDV CENTRIC"
"","STARZ COMEDY HD-DI"
"","SPORTSMAN HD-DI"
"","OUTDOOR CH HD-DI"
"ABC","KVEW HDTV"
"MMAX","KYPK MUNDOMAX HDTV"
"","KCET"
"","HD-Mav TV"
"","MOVIEMAX HDTV"
"","Showtime (East)"
"","Encore Classic (East)"
"","Encore Family (East)"
"LAFF","WXYZ Laff TV"
"","TV Asia - Asia Star Broadcasting, Inc."
"","TV Asia HDTV - Asia Star Broadcasting, Inc."
"","NBC Sports Ntwk"
"","ABC FAMILY HD"
"","Primetime Free"
"","Showtime Women"
"","NHL"
"","EPIX HD"
"","ESPN GL SD"
"FOX","WRLH"
"MeTV","WWBT MeTV"
"ABC","WSB HDTV"
"","WGCL-CBS"
"","MOMAX"
"","ANTENA 3 HDTV"
"","Greenville County Schools"
"FOX","WITI"
"ION","KPXM HDTV"
"PBS","WHWC"
"","Fox Sports Southeast (Out of Market)"
"UNIMAS","KSTR UniMás 49"
"","THRILLER MAX EAST (DIGITAL)"
"CW","WQTV"
"COMET","KPTM Comet TV"
"","Encore Suspense (West)"
"","KSCI-DIENCP"
"","SDV SHOWTIME WEST"
"","Fox Sports 2 HD-DI"
"","TW-DEPORTES-DI"
"","SDV-CMT"
"PBS","KQED"
"","MAX Latino East-SD"
"","HD-Ultra Familia"
"","HD-FMC E"
"","SEC SD"
"ZUUSc","WXLV American Sports Network"
"FOX","WJBK HDTV"
"","MTV Hits"
"","Sprout"
"","Cloo"
"","Willow TV SD"
"","Rock Hits"
"","NHL/MLB 10"
"ANTEN","WNCN Antenna TV"
"","SPORTSOUTH HD"
"","Starz-HD"
"","SportSouth"
"","CABLENOTICIAS"
"","Community TV"
"","MTVHD"
"","SHO Series HD "
"PBS","WHA"
"DECAD","WDJT Decades"
"","FOX SOUTHWEST HD"
"","ESPN U HD"
"","COURT"
"ABC","WXOW"
"MeTV","WEUX MeTV"
"ABC","KIFI"
"FOX","KHBB FOX HDTV"
"","SDV-TV GUIDE SD"
"","SDV PURE COUNTRY"
"","ADULT O D ST-RT"
"","Sparks Centennial TV"
"","HD-Ultra Fiesta"
"","Music Choice Contemporary Christian"
"","Ultra Mex HDTV"
"","Starz Comedy East"
"","Tropicales"
"","NBC UNIVERSO HD"
"","NHL/MLB 11"
"CW","WGNT"
"","QVC Network HDTV"
"FOX","WTNZ"
"","AMC-HD"
"","HBO WEST"
"","MC-70's"
"IND","WHME"
"MNT","KZOUDT"
"FOX","WEUX"
"","NBC UNIVERSAL HD"
"","KATA LATV"
"","FOX NEWS CHANNEL - ANALOG"
"","MC TROPICALES"
"","EL REY SD"
"NBC","WMC HDTV"
"","Fox Sports Midwest 24/7 HDTV (Royals No Surcharge Games)"
"","The Ripon Channel"
"ABC","WNCF"
"PBS","KUSM Kids"
"","Northwest Cable News"
"","MLB NET-DI"
"","COMEDY HD DI"
"","BLUEGRASS"
"","HELP & SERVICE ST-RT"
"","SDV-Tivi 5 Monde"
"","FM-KLSX"
"","SDV NHL ICE4"
"","EWTN ESPANOL-SD-AD"
"","NHL-SD-AD"
"IND","WADL"
"","Fox Sports 1 HDTV"
"","ESPNU HD"
"","90's"
"","Disney Junior"
"","NHL/MLB 12"
"LAFF","WOOD LAFF TV"
"","Comcast SportsNet Mid-Atlantic HDTV 24/7"
"NBC","WWBT HDTV"
"","Ask the Pros! "
"","RTPI"
"","KTF Freeform"
"","SECHD"
"","TWC Barre SIM"
"","Inspirational"
"","Liftetime Movie Network"
"MNT","WDSI MNT"
"FOX","WDAF"
"PBS","tpt 2"
"NBC","KSHB HDTV"
"MNT","KOZL My Network TV HDTV"
"ABC","WGNO HDTV"
"","Government Access HDTV"
"","Starz Kids & Family HD"
"UNI","KUVN HDTV Univision 23"
"","WZTV HD Nash (FOX)"
"","Algoma School"
"","WCOV"
"COMET","KHQA Comet"
"PBS","KCWC HDTV"
"CBS","KRTV"
"","Jackson's Local Channel"
"FOX","KFNE HDTV"
"","VH1 (West)"
"","Lifetime Television HDTV (West)"
"","TeenNick (West)"
"","NHL CHANNEL"
"","SDV MILITARY CH"
"","SDV BTN HD"
"","ALTERNATIVE"
"","SDV NHL ICE5"
"MNT","KAME"
"MeTV","KAEF MeTV"
"","HD-HBO Signature W"
"ION","ION"
"","CMT Pure Country"
"","NHL/MLB 13"
"","Educational Channel"
"","The Longhorn Network"
"","WWE Classics"
"","HBO Comedy"
"","DAYSTAR"
"","WSB DT-2 LAFF"
"","SNY"
"","COMCAST SPORTSNET"
"","Antenna 3 TV"
"","Showtime Too HD"
"FOX","WBKB Fox HDTV"
"ION","WRBU"
"","Fox Sports Midwest St. Louis HDTV 24/7"
"","Mayville City"
"","Showtime Women HDTV (West)"
"","ANIMAL PLANET "
"","Son Life "
"","MDU-MSTV-B"
"ABC","KETV"
"","Mineral Point Ch1"
"","Marshfield City Gov."
"","Showtime HD on Demand"
"","SDV SHOW BEYOND W"
"","DI-OWN HD"
"","SDV BEYW"
"","SDV-INVEST DISC HD"
"","PHOENIX NEWS"
"","FM-KIIS"
"MeTV","KAME MeTV"
"","KSBY NBC HD"
"","HD-Showtime West"
"","Palladia"
"","AMC (East)"
"FOX","WJBK"
"","Starz Kids & Family HDTV (East)"
"","Starz Edge (East)"
"","Fox Life (USA & Canada)"
"","DISC FAMILY"
"","WHDH HD"
"","NBC"
"","Contemp Christian"
"","Pop Country"
"","NHL/MLB 14"
"","PPV Previews"
"","5StarMAX (East)"
"","Fox Life"
"IND","WAXN HDTV"
"","MDU-QVC"
"","WRBL"
"","MOVIEPLEX"
"","ESPN GOAL HD"
"","Starz Black HD"
"","TV Monde Info HD"
"","HBO Latino W HD"
"","MLB/NHL 1"
"NBC","WGEM HDTV"
"","NCUBE_VOD_BARKER"
"","Comcast SportsNet Chicago (Chicago DMA)"
"CW","WVTV"
"MNT","WACY"
"CW","WCWF HDTV"
"NBC","WVLA"
"","Mainstreet TV Slidell"
"","CINEMAX"
"","SHOP NBC"
"","SHOP NBC HD"
"","MC ROCK"
"FOX","WBRC"
"","Kiel School"
"","Mineral Point Ch2"
"","Sparta School District"
"ABC","KHQA ABC HDTV"
"","Willow Cricket TV"
"","TVG-DI"
"","FOX SPORTS NET HD"
"","SDV-DISNEY JR HD E"
"","GALAVISION HD-DI"
"","SDV EPIX HD"
"","METAL"
"","TENNIS-DI"
"","DISCOVERY EN ESPANOL"
"","SDV NHL ICE7"
"","WWE ON DEMAND ST-RT"
"","C-TV North Lake Tahoe"
"","HD-NIckToons"
"","HD-HBO Family W"
"","HD-HBO Zone W"
"","KCET VME"
"","HD-Starz Comedy E"
"","SDV Baby First Spanish"
"","KUVS UNIVISION-SD"
"","HBO Comedy (East)"
"Bounce","WUPV Bounce TV"
"","Willow TV"
"getTV","WAXN GetTV"
"","WJAR ME TV"
"","FXX HD"
"","WSFA-CBS"
"","FS1HD"
"","TVONEHD"
"","Fox Sports - Pacific"
"","The Disney Channel"
"","MLB/NHL 2"
"CBS","KFVS HDTV"
"","WGN HD"
"","EPIX - West"
"","VERSUS"
"","Sportsman Channel HD"
"","Univision"
"","WILLOWHD"
"CBS","KLFY"
"","Green Lake School"
"","Local Radio, News and Weather"
"","MDU-MSTV-D"
"HEART","WBMM Heartland Network"
"PBS","KRMA"
"PBS","KUGF HDTV"
"","Home & Garden Television HDTV (West)"
"","History HDTV (West)"
"","OUTERMAX HD EAST-DI"
"","TRAVEL-DI"
"","HLN HD-DI"
"","JEWELRY TV-DIENCP"
"","EWTN ESPANOL HD-DI"
"","SDV-CANAL SUR SD"
"","Karaoke on Demand"
"FOX","KFFX"
"","HD - ABC FAMILY WEST"
"","Estudio 5-SD"
"","HD - KVIE PBS TUR"
"","WBPX HD"
"","truTV "
"","STAR INDIA PLUS"
"","SECN 2"
"","WPCH Part-Time HDTV"
"","VELOCITY HDTV"
"","MLB/NHL 3"
"","Do It Yourself"
"PBS","TPT Life"
"","Horicon City"
"","BBC AMERICA"
"","WFAA3 TRAFFIC"
"","Big Ten HD"
"","RCCA Wisconsin Rapids"
"","KSUN Sun Prairie TV"
"","WNCF-ABC"
"","The Oprah Winfrey Network (West)"
"","CNN-DI"
"","SYFY-DI"
"","SDV-TW DEPORTES HD"
"","SMOOTH JAZZ"
"CW","KIMA CW+ HDTV"
"","Community TV of Santa Cruz County Education"
"","HD-TV Japan"
"","ESPN Goal Line and Buzzer Beater in HDTV"
"","H2 HD"
"PBS","WGVU HDTV"
"","ThrillerMAX HD (West)"
"","Univision Deportes"
"","Leased Access"
"","Kids Unlimited "
"","WILLOW HD"
"PBS","GPB Knowledge"
"","JEWELRY TV"
"","BTN HD"
"","THRILLERMAX HD"
"","INSP HD"
"","TELEFORMULA HD"
"ION","WPXA HDTV"
"","MC-Pop Country"
"","HBO West HD"
"","ABC Family HD"
"","MLB/NHL 4"
"ABC","WWAY"
"NBC","WECT"
"FOX","WXMI HDTV"
"CBS","WIFR"
"","Big Ten Network (24/7 Overflow #1)"
"CBS","WKBT"
"","Disney Jr. HD"
"","ESTUDIO 5 "
"","DO IT YOURSELF(DIGITAL)"
"","Menominee Indian Tribe of Wisconsin"
"","Wautoma"
"CW","KDLH CW+"
"","WNCF HD"
"","Desert Hot Springs Ch.10"
"","MoreMAX West"
"","GOLF-DC"
"","HBO HD O D ST-RT"
"","LBCC-DIENCP"
"","SDV-H2 HD"
"","SDV STZHD"
"","SDV-El Garage TV HD"
"","EWTN ESPANOL-DI"
"IND","KRON Sky Link TV"
"","Charter Local Action TV"
"","HD-HBO Comedy E"
"","QVCHD"
"","HD-FAMILYNET"
"","More Max (East)"
"","Music Choice Party Favorites"
"","Nat Geo Mundo"
"","iNDemand Standard-Definition PPV"
"","HD Movies On Demand"
"","LIFETIME"
"","WGBX SD"
"","CINEMAX HD "
"","Showtime W"
"","MLB HD"
"","FXM"
"","Canal 22 International HDTV"
"","WVLT MyTV "
"","BBC World News North America"
"","Starz Comedy HD (East)"
"","Lifetime Real Women"
"","FOXDP"
"","PPV 07"
"","HALLMARK MOVIE SD"
"","WTNH ABC HD"
"","WHPX ION HD"
"","Showtime Showcase HD"
"","MLB/NHL 5"
"","Sports Net New York"
"","Fox Sports Midwest HDTV 24/7 (Cardinals and Blues No Surcharge Games)"
"","KSTP DT - ABC"
"IND","KMCI"
"ABC","WBRZ HDTV"
"","ESPN GOALLINE"
"FOX","WBRC HDTV"
"","Chilton School"
"","Princeton City"
"","MDU-WHNT-HD"
"PBS","WHLA HDTV"
"","StevensPt Schools"
"NBC","KNOP HDTV"
"","Galavision (West)"
"","HBO SIG HD WEST-DI"
"","SDV CSB COLLEGE SPORTS"
"","HBO HDTV"
"","REG SP XTRA GAMES HD"
"","SDV-ENCCORE CLASSIC HD"
"","Cutting Edge Free On Demand"
"","HD - Willow TV"
"","MORE MAX"
"","The Movie Channel East"
"","KXTV WEATHER-SD"
"","KCSO TELEMUNDO-SD"
"GRIT","WTVZ GRIT"
"","RFD TV"
"","WGN America HDTV"
"","Estrella TV (East)"
"","DESTINATION AMERICA"
"","WCVB ABC"
"","Teen"
"","Foro TV"
"","TV Japan HD"
"NBC","NBC Charlotte"
"","OWN "
"","TRAVEL"
"","Showtime Woment"
"","Cinemax West HD"
"","MLB/NHL 6"
"","Home & Garden TV"
"","VOD Channel 49 (11369)"
"","VOD Channel 46 (11366)"
"RTV","WKSY Retro Television"
"PBS","Pioneer Main"
"PBS","WHWC HDTV"
"CW","KDAF"
"","MTVHD East"
"","FOX Movie Channel HD"
"","Waupaca City Ch"
"","Brillion Library"
"CBS","KPAX HDTV"
"CW","KTVL CW+"
"","SDV FOX SP PACIFIC"
"","CSPAN3-DI"
"","NICK TOONS HD-DI"
"","FOOD-DI"
"","SINGERS AND STANDARDS"
"","KMAX CW TUR-SD"
"","TBN Enlace USA"
"","Ultra Cine HDTV"
"","MTV2"
"","Nuestra Tele SD"
"","WLTZ"
"","ESPN2-HD"
"","Fox Sports En Espanol"
"","MDU-EWTN"
"","MC-Y2K"
"","TRU TV"
"","ShopHQ HD"
"","MLB/NHL 7"
"","YES TV"
"","Charter Main Street - Rochester (14)"
"PBS","WPNE"
"","Do It Yourself HD"
"","TMC XTRA HD-W"
"","msnbc HD"
"","Encore Drama HD"
"IND","WEAC TV24"
"NBC","WAFF HDTV"
"NBC","WEAU HDTV"
"PBS","WHRM HDTV"
"MNT","WSAWDT2"
"","GSN east"
"","VOD ON DEMAND ST-RT"
"","KTBN-DI"
"","VH1-DI"
"","HBO COM HD EAST-DI"
"","PHOENIX TV"
"","LITETIME MOVIES SDV"
"MNT","KRON"
"","KTAS"
"","VIEWER'S CHOICE 7 S"
"","CINEMAX SDTV"
"","Showtime Extreme (East)"
"","Jewelry Television HDTV"
"","TCM"
"","Movie Plex East"
"","WGBH HD"
"","80's"
"","BBC World News HD"
"","Community TV Channel"
"","IN 7"
"ABC","WSOC HDTV"
"THIS","WGHP ThisTV"
"","NHL NETWORK HD"
"","MTV-2 DIG"
"","SYSTEM  INIT CH"
"","WCFE-HD"
"","Hallmark HD"
"","MLB/NHL 8"
"PBS","The Wisconsin Channel"
"ION","WPXE HDTV"
"","Hartford City Hall"
"","KDFI MYTVHD"
"","TiVI 5 MONDE "
"","ATRES SD"
"","National Geographic Wild HD (Latin America)"
"","National Geographic Wild (Latin America)"
"","MDU-WIAT"
"","Disney Junior HDTV West"
"CBS","KREX HDTV"
"","Spike TV (West)"
"","FOX SPORTS NETWORK HD"
"","SDV-CHARTER CH 101"
"","SDV MTVH"
"","SDV MAXE"
"","SDV-WILLOW TV HD"
"","FM-KTWV"
"MeTV","KAPP MeTV"
"","Klamath County PEG"
"","HD-MLB-AD"
"","HD-EL REY"
"","SET Asia-SD"
"","VIEWER'S CHOICE 7 T"
"","MTV Live"
"","Music Choice Smooth Jazz"
"","SMITHSONIAN"
"","WMUR ABC"
"","Sound Seasons"
"","Public Access Information"
"FOX","WSYM HDTV"
"","MTN"
"","ATRES SERIES SD"
"","THRILLERMAX HD WEST"
"","MLB/NHL 9"
"","Fox Sports Midwest Plus (Missouri)"
"TELMUN","WSNS Telemundo 44"
"","KXTX - TELEMUNDO"
"","HOME SHOPPING NETWORK"
"","LONGHORN NETWORK HD"
"IND","W18BL Unity Broadcasting"
"","Charter Main Street - Wausau (33)"
"","Brandon City"
"NBC","WMTV HDTV"
"","Madison City Channel"
"CW","KWGN HDTV"
"","Altitude Sports & Entertainment (Utah, Idaho & Montana)"
"","Big Sky Channel (Billings)"
"","KCBS-DIENCP"
"","SDV BOOMERANG"
"","KCET WORLD-DIENCP"
"","CLASSIC SPORTS"
"","SDV-SEC HD OVERFLOW"
"","R&B SOUL"
"","FM-KHHT"
"ABC","KSBW ABC HDTV"
"IND","KICU HDTV"
"THIS","KRNV ThisTV"
"","HD-ESQUIRE-AD"
"","ONE WORLD SPORTS-SD"
"","NBC Sports Network"
"","Smithsonian Channel HDTV (East)"
"","QVC HD"
"","THRILLER MAX HD"
"","TMC "
"","STARZ IN BLACK HD"
"","Kids & Teens Free"
"","NICKTOONS HD"
"","Too Much for TV"
"MNT","WMYT"
"","Classifieds"
"","MDU-EVINE"
"","INDIE PLEX HD"
"","Universal-HD"
"","DFAM"
"","ION"
"","CMS2 Gainesville"
"","FRONT AV Input"
"FOX","WZDX HDTV"
"PBS","KETC World"
"","Slinger School"
"","Watertown Schools"
"","Antenna 3 HD"
"","TV5 MONDE INFO"
"","Great American Country - Digital"
"NBC","WSFA HDTV"
"","Cartoon Network HDTV (West)"
"","EWTN ESPANOL-DO"
"","The Hub (Discovery Kids)"
"","EPIX-EAST"
"","STYLE & HOME ST-RT"
"","SDV-ZEE BOLLYWOOD SD"
"PBS","KQED Plus"
"getTV","WTTO GetTV"
"","Showtime Beyond (East)"
"","CNN HDNWS"
"","TV 3  (CHARTER)"
"","Willow Cricket HD"
"","Disney Channel "
"","Nick Too"
"","RetroPlex HD"
"FOX","WHNS HDTV"
"","Fox Sports North HDTV"
"MNT","WUPL"
"","HDNET MOVIE"
"","FOX NEWS CHANNEL"
"","GAME SHOW NETWORK"
"","FLIX EAST (DIGITAL)"
"","LIFETIME MOVIE NETWORK"
"","MC POP HITS"
"CBS","WREG"
"PBS","KFME Lifelong Learning Channel"
"PBS","KRMJ"
"","Fox Sports 1 HD-DI"
"","KILM-DIENCP"
"","CUTTING EDGE ON DEMAND ST-RT"
"","S.O. Public Affairs"
"NBC","KIEM"
"PBS","WKAR"
"","Univision Network HDTV"
"","FYIHD"
"","LOCAL INSERTION"
"","Galavision SD"
"PBS","WNMU TV13 PLUS"
"PBS","WKOP Create"
"","De Pelicula "
"MNT","WMYV"
"PBS","GPB HDTV"
"","ANIMAL PLANET HD"
"","GSN"
"","HTV"
"","Adult Reality"
"","NICKELODEN"
"","WVIT HD"
"","ESPN zone 2"
"FOX","WYDO HDTV"
"DECAD","WBBM Decades"
"JN","WIFR The Justice Network"
"","Lake Mills Gov'ts"
"CW","K15CZ"
"","DESTINATION AMERICA HD"
"","HOME & GARDEN TV NETWORK"
"","PPV - iNDemand 07"
"PBS","WKNO"
"","A&E Network HDTV (West)"
"CBS","KVAL HDTV"
"","HOME & GARDEN TV HD"
"","HBO FAM HD WEST-DI"
"","SDV NATGEO DPI"
"","SDV-CHARTERCH 101"
"","SDV-GMA NEWS TV"
"","GSN-DI"
"PBS","KYVE"
"","Root Sports Northwest 24/7 HDTV (Portland)"
"","HD-Thriller Max E"
"","HD-The Sportsman Ch"
"FOX","KCVU"
"","HBO Signature HDTV (East)"
"","Hallmark Channel (East)"
"","COMEDY"
"","CNN"
"","HOB ZONE"
"","SHOWCASE HD "
"","SHOW EXTREME"
"ABC","WGTU"
"","Showtime Show HD (East)"
"","SundanceTV"
"ABC","WXLV HDTV"
"","WLWC CW"
"","STARZ HD WEST"
"","WATC"
"","STARZ COMEDY HD"
"","Fox Sports - Atlantic"
"","FUSE HD"
"","MSG PLUS"
"CW","WBUW"
"","FIT TV"
"","MC SOLID GOLD OLDIES"
"","Pay Per View Previews"
"","MDU-WTVC"
"CBS","KXJB HDTV"
"","USA Network (West)"
"","TRUTV-DI"
"","LIFETIME HD"
"","SDV GAME9 NHL9 MLB9"
"","TBSHD-DI"
"","HD-FBN"
"","HBO Comedy HDTV (East)"
"","CMT (East)"
"","Five Star Max HDTV"
"","Inspirational Network East"
"","SonLife Network HDTV"
"","z WDCQ Delta HD PBS"
"","WNJU"
"","WCBS 2 Decades"
"","UncTV"
"ANTEN","WLTX Antenna TV"
"","WKSY"
"CW","KOMU CW+ SDTV"
"FOX","WMSN"
"","Whitewater TV"
"ANTEN","WGNO Antenna TV"
"","Jewelry Television HD"
"","MAJOR LEAGUE BASEBALL HD"
"","HBO ZONE WDH"
"CW","KDAF HDTV"
"ZUUSc","WDKA ZUUS Country"
"CBS","KTVQ HDTV"
"","local origination 2"
"","Roseburg Education & Government"
"","Tr3s (West)"
"","TCM HD-DI"
"","MC40"
"","SDV-CMT HD"
"ABC","KXLY"
"","American Heroes Channel HDTV"
"","ReelzChannel"
"","TV Land (East)"
"","Fox Sports Detroit"
"","Multimedios USA"
"","WFXT DT3 LAFF TV"
"","News Science Free"
"","Nat Geo Channel"
"","Nickelodeon"
"","Disney Family Movies"
"","TVN - Televisión Internacional de Chile"
"","Semillitas "
"","MC41"
"","BBC Amercia"
"","TMC HD WEST"
"","WJHL CBS"
"","Rogersville Baptist"
"","UP"
"","WVIT2 COZI"
"","WWOR"
"","Eternal World Television en Espanol (U.S.)"
"NBC","WPSD HDTV"
"CW","KTTC CW+"
"","iN DEMAND 7-Movies"
"","Hartford Union High"
"IND,IND","WLAE HDTV"
"","KDTN"
"","RETROPLEX"
"","OXYGEN DIGITAL - AD ZONES"
"PBS","NPT"
"","Your Madison Schools"
"","Lodi City Ch 1"
"CW","KBZK CW+"
"NBC","KCWY HDTV"
"NBC","KCWY"
"","Educational Access 2"
"FOX","KFQX HDTV"
"","INVESTIGATION DISC"
"","VH 1 Classsic Rock"
"","MLB NETWORK HD"
"","KTBN HD-DI"
"","SDV DE PELICULA"
"","SDV-LIQUIDATION HD"
"","SDV-SEC HD"
"","SHOWTIME O D ST-RT"
"","PARTY FAVORITES"
"Movie","KOLO Movies!"
"","TNSHD"
"","SHO Reality & Docs"
"","Trinity Broadcasting Network"
"","TMC On Demand"
"","MoviePlex HDTV East"
"","AXSTV"
"","WNEM CBS TV5 HD"
"","CARTOON NTWK"
"","NFL "
"","FXX"
"","OVATION"
"","Mag Rack"
"CBS","WBKB"
"","WGN"
"NBC","WMGT"
"","HBO-HD"
"","Ultra Fiesta "
"","Reelz HD"
"","MC-Light Classical"
"","MC-Singers & Swing"
"","Spike TV"
"PBS","WTCI HDTV"
"","Education Access"
"","KMSP DT1-FOX-MPLSMN"
"","KTVT 2 Decades"
"","Univisi?n tlnovelas"
"","ENCORE ACTION"
"","Lodi City Ch 2"
"","CARTOON-DI"
"","BEST TV-DI was RUSSIA TV"
"","BUZZR KCOP 2"
"","SDV-AXSTV"
"","MC42"
"","TVLHD"
"","STZCH"
"","Fox College Sports Atlantic"
"","SEC Network"
"","Cine Latino (US)"
"","Pay Per View 07"
"","MTV"
"","FLIX"
"","AD SON OF LIFE SD"
"","70's"
"","SHOWTIMESHOCSE"
"","FOX SPORTS 2 SD"
"","canal Once XWIPN Internacional"
"","Fox Deportes "
"","MC43"
"","MOVMX"
"","WAGA-HD-FOX"
"","Show"
"","YES HD"
"PBS","WYES World"
"","Cox Sports Television"
"","BLOOMBERG INFO TV"
"","MC CONTEMP CHRISTIAN"
"Movie","WZAW Movies!"
"IND","KTLO"
"NBC","KULR HDTV"
"COZI","KGBY Cozi HDTV"
"","ARTN-DI New"
"","NICK JR-DI"
"","CSULB-DIENCP"
"","SDV GAME3 MLB3 NHL3"
"","SDV HBO SIGNATURE WEST"
"","SDV DSCES"
"","FM-KCBS"
"","DISNEY O D ST-RT"
"","S.O. Government Access"
"","Home and Garden"
"","SEC HD OVERFLOW"
"","HD-Ultra Clasico"
"","Freeform HDTV (East)"
"","Showtime HDTV (West)"
"","Encore Suspense HDTV (East)"
"","A&E Network (East)"
"","Turner Network Television HDTV (East)"
"","NFL RedZone (Charter/No Pregame)"
"","TWC"
"","WMFP DT"
"","Discovery Family HD"
"","Sony Entertainment TV Asia (Hindi)"
"","TV 5 Monde HD"
"","In Demand HD"
"ABC","WLAJ"
"","MC44"
"","FOX NEWS HD"
"CW","WLTZ CW+ HDTV"
"","DISCOVERY FAMILY HD"
"","BBC WORLD NEWS"
"","WNJUHD"
"ESCAPE","WHNS Escape"
"TBN","WELF"
"","KDAF"
"","FOOD NETWORK HD"
"","KERA DT2 PBS World"
"","Chiller SD "
"","OXYGEN "
"","THE WEATHER CHANNEL"
"","KUVNHD"
"","Action Max HD "
"","FDL School"
"","Mount Horeb Schools"
"","Middleton City Ch"
"MeTV","KDUH MeTV"
"","Animal Planet (West)"
"","Home & Garden Television (West)"
"","NickToons Network (West)"
"ANTEN","Antenna TV 12.2 KDRV Classics"
"","CINEMAX EAST"
"","SHOW BEYOND HD-DI"
"","OXYGEN HD-DI"
"","SDV-SONLIFE HD"
"","SDV-RITMOSAN SD"
"","MAVTV-DI"
"","TV JAPAN HD-DI"
"","Investigation Discovery HD (West)"
"","HD-MOVIEPLEX"
"","HD-Showtime Next-AD"
"","HD-OWN WEST-AD"
"","HD - KFSN ABC LIV"
"","Great Amer Count HD"
"","BIG TEN HD"
"","Charter Main Street - Grand Haven (20)"
"","MC45"
"Bounce","WBTV Bounce TV"
"IND","WJCN"
"","HBO Signature HD"
"","FamilyNet"
"","WTNH BOUNCE"
"","Cooking Channel HD"
"","ESPNews HD "
"Bounce","WOOD Bounce TV"
"ANTEN","WGN Antenna TV"
"FOX","WQRF"
"PBS","WTTW HDTV"
"","Movies On Demand"
"","Kohler Govt"
"CW","WCWF"
"PBS","WLAE PBS Encore"
"","ESPNEWS HD"
"","STARZ FAMILY EAST"
"","DISCOVERY ESPANOL - DIGITAL"
"","MC BLUES"
"","MDU-APTV-HD"
"MeTV","WDIO MeTV"
"","WHDF HD"
"ABC","KOAT"
"","KCOP MOVIES! -DIENCP"
"","SDV DISNEY XD HD"
"","ENCORE HD OD ST-RT"
"","HD-Willow TV"
"","The Movie Channel (East)"
"","IndiePlex"
"","EPIX HDTV (East)"
"","FX HDTV (East)"
"","Music Choice Hip-Hop Classics"
"","ESPN Deportes HD"
"","FX HD"
"","Military Channel"
"THIS","WTKR ThisTV"
"","Fox Deportes en Espa�ol HDTV (U.S.)"
"","Uncensored TV "
"","MC46"
"CW","WCWG"
"","WLNY"
"","BOUNCE TV"
"","Brodhead City Ch 1"
"","KFWD"
